,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,OPP FG,OPP FGA,OPP FG%,OPP 3P,OPP 3PA,OPP 3P%,OPP FT,OPP FTA,OPP FT%,OPP ORB,OPP TRB,OPP AST,OPP STL,OPP BLK,OPP TOV,OPP PF,TEAM,GP,OREB,OPP OREB,REB,OPP REB,POSS,OPP POSS,PTS,OPP PTS,PPP,OPP PPP,3PA%,OPP 3PA%,FTA%,OPP FTA%,DREB,OPP DREB,ORB%,OPP ORB%,DRB%,OPP DRB%,REB%,OPP REB%,TO%,OPP TO%,Margin,Unnamed: 0,Logo,FinalFour
265,UTEP,W,72,57,23,42,0.548,4,14,0.286,22,29,0.759,5,25,14,6,3,15,15,21,52,0.404,5,15,0.333,10,15,0.667,10,29,8,5,3,16,25,Texas Longhorns,38,5,10,25,29,62.1696,62.01599999999999,72,57,1.1581222977146386,0.9191176470588237,33.333333333333336,28.846153846153847,69.04761904761905,28.846153846153847,20,19,20.833333333333332,33.333333333333336,66.66666666666667,79.16666666666667,46.2962962962963,53.7037037037037,24.127547869054972,25.799793601651192,15,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
266,Houston Christian,W,82,31,35,68,0.515,3,22,0.136,9,19,0.474,21,54,15,12,6,14,13,13,60,0.217,4,25,0.16,1,6,0.167,12,30,8,4,2,20,20,Texas Longhorns,38,21,12,54,30,66.5856,67.81439999999999,82,31,1.2314975009611688,0.4571300490751227,32.35294117647059,41.666666666666664,27.941176470588236,10.0,33,18,53.84615384615385,26.666666666666668,73.33333333333333,46.15384615384615,64.28571428571429,35.714285714285715,21.02556708958093,29.49226123065308,51,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
267,Gonzaga,W,93,74,34,66,0.515,13,33,0.394,12,16,0.75,6,28,17,8,4,10,22,25,51,0.49,9,19,0.474,15,21,0.714,8,29,10,3,3,20,15,Texas Longhorns,38,6,8,28,29,73.9584,69.3504,93,74,1.257463655244029,1.067045035068291,50.0,37.254901960784316,24.242424242424242,41.1764705882353,22,21,22.22222222222222,26.666666666666668,73.33333333333333,77.77777777777777,49.12280701754386,50.87719298245614,13.521114572516442,28.8390550018457,19,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
268,Northern Arizona,W,73,48,28,56,0.5,7,24,0.292,10,16,0.625,8,33,16,11,3,15,16,17,54,0.315,3,17,0.176,11,15,0.733,8,30,9,6,1,18,13,Texas Longhorns,38,8,8,33,30,67.2384,67.776,73,48,1.0856891300209404,0.708215297450425,42.857142857142854,31.48148148148148,28.571428571428573,27.77777777777778,25,22,26.666666666666668,24.242424242424242,75.75757575757575,73.33333333333333,52.38095238095238,47.61904761904762,22.30868075385494,26.558073654390935,25,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
269,Texas-Rio Grande Valley,W,91,54,33,72,0.458,10,30,0.333,15,22,0.682,16,44,15,12,9,10,21,19,54,0.352,1,9,0.111,15,27,0.556,11,36,6,4,4,22,19,Texas Longhorns,38,16,11,44,36,72.6528,73.80479999999999,91,54,1.2525325933756166,0.7316597294484913,41.666666666666664,16.666666666666668,30.555555555555557,50.0,28,25,39.02439024390244,28.205128205128204,71.7948717948718,60.97560975609756,55.0,45.0,13.764094432699084,29.808359347901497,37,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
270,Creighton,W,72,67,31,74,0.419,4,19,0.211,6,8,0.75,8,37,15,3,3,3,12,27,66,0.409,4,27,0.148,9,14,0.643,8,40,12,3,5,8,11,Texas Longhorns,38,8,8,37,40,69.61919999999999,69.27359999999999,72,67,1.0341974627688915,0.9671794161123431,25.675675675675677,40.90909090909091,10.81081081081081,21.21212121212121,29,32,20.0,21.62162162162162,78.37837837837837,80.0,48.05194805194805,51.94805194805195,4.309156094870381,11.548410938654843,5,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
271,Illinois,L (1 OT),78,85,29,69,0.42,7,22,0.318,13,19,0.684,10,34,20,8,3,14,24,27,60,0.45,10,23,0.435,21,31,0.677,7,37,11,7,12,16,20,Texas Longhorns,38,10,7,34,37,78.1056,79.3344,78,85,0.9986479842674534,1.0714141658599547,31.884057971014492,38.333333333333336,27.536231884057973,51.666666666666664,24,30,25.0,22.580645161290324,77.41935483870968,75.0,47.88732394366197,52.11267605633803,17.92445099967224,20.167796063246207,-7,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
272,Arkansas-Pine Bluff,W,88,43,37,65,0.569,9,22,0.409,5,10,0.5,10,37,30,10,3,9,11,17,51,0.333,6,22,0.273,3,3,1.0,6,22,6,4,0,21,11,Texas Longhorns,38,10,6,37,22,65.664,64.62719999999999,88,43,1.3401559454191032,0.6653545256486434,33.84615384615385,43.13725490196079,15.384615384615385,5.882352941176471,27,16,38.46153846153846,18.181818181818183,81.81818181818181,61.53846153846154,62.71186440677966,37.28813559322034,13.706140350877194,32.494058229352355,45,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
273,Rice,W (1 OT),87,81,32,64,0.5,5,22,0.227,18,27,0.667,12,38,16,9,3,14,20,30,69,0.435,9,28,0.321,12,17,0.706,11,33,17,6,1,15,24,Texas Longhorns,38,12,11,38,33,74.7648,77.2608,87,81,1.1636492039034412,1.0483971172962225,34.375,40.57971014492754,42.1875,24.63768115942029,26,22,35.294117647058826,29.72972972972973,70.27027027027027,64.70588235294117,53.521126760563384,46.478873239436616,18.725389488101353,19.41476143141153,6,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
274,Stanford,W,72,62,28,62,0.452,8,21,0.381,8,11,0.727,9,31,22,5,5,8,14,20,46,0.435,8,18,0.444,14,19,0.737,6,29,15,5,5,15,16,Texas Longhorns,38,9,6,31,29,63.2064,60.825599999999994,72,62,1.1391251518833536,1.01930765993266,33.87096774193548,39.130434782608695,17.741935483870968,41.30434782608695,22,23,28.125,21.428571428571427,78.57142857142857,71.875,51.666666666666664,48.333333333333336,12.656946132037262,24.660669191919194,10,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
275,Louisiana,W,100,72,36,62,0.581,12,22,0.545,16,17,0.941,5,32,23,6,6,15,20,25,57,0.439,6,19,0.316,16,27,0.593,5,24,13,8,1,13,14,Texas Longhorns,38,5,5,32,24,76.3008,73.80479999999999,100,72,1.3106022479449757,0.9755463059313217,35.483870967741936,33.333333333333336,27.419354838709676,47.36842105263158,27,19,20.833333333333332,15.625,84.375,79.16666666666667,57.142857142857146,42.857142857142854,19.659033719174637,17.614030523759975,28,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
276,Texas A&M-Commerce,W,97,72,37,66,0.561,12,27,0.444,11,15,0.733,11,31,28,7,3,9,15,25,47,0.532,7,15,0.467,15,18,0.833,2,20,11,7,1,15,15,Texas Longhorns,38,11,2,31,20,67.776,65.2032,97,72,1.4311850802644004,1.1042402826855124,40.90909090909091,31.914893617021278,22.727272727272727,38.297872340425535,20,18,37.93103448275862,9.090909090909092,90.9090909090909,62.06896551724138,60.78431372549019,39.21568627450981,13.279036827195467,23.00500588928151,25,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
277,Oklahoma,W,70,69,25,58,0.431,5,15,0.333,15,16,0.938,11,32,7,9,3,9,14,26,54,0.481,9,25,0.36,8,11,0.727,7,28,11,7,2,13,17,Texas Longhorns,38,11,7,32,28,60.51840000000001,62.2464,70,69,1.1566730118443316,1.1084978408389883,25.862068965517242,46.2962962962963,27.586206896551722,20.37037037037037,21,21,34.375,25.0,75.0,65.625,53.333333333333336,46.666666666666664,14.871510152284262,20.884741928850502,1,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
278,Kansas State,L,103,116,35,68,0.515,11,27,0.407,22,26,0.846,6,24,18,6,3,9,26,36,60,0.6,13,24,0.542,31,33,0.939,6,31,23,5,0,11,19,Texas Longhorns,38,6,6,24,31,79.1424,76.33919999999999,103,116,1.3014515607310368,1.5195338698859828,39.705882352941174,40.0,38.23529411764706,55.0,18,25,19.35483870967742,25.0,75.0,80.64516129032258,43.63636363636363,56.36363636363637,11.371906841339156,14.409372904091216,-13,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
279,Oklahoma State,W,56,46,17,54,0.315,5,18,0.278,17,21,0.81,10,36,7,10,1,14,19,14,46,0.304,6,21,0.286,12,21,0.571,8,31,8,5,12,16,20,Texas Longhorns,38,10,8,36,31,64.5504,60.71039999999999,56,46,0.86753916319651,0.7576955513388152,33.333333333333336,45.65217391304348,38.888888888888886,45.65217391304348,26,23,30.303030303030305,23.529411764705884,76.47058823529412,69.6969696969697,53.73134328358209,46.26865671641791,21.688479079912753,26.35462787265444,10,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
280,TCU,W,79,75,32,66,0.485,4,16,0.25,11,14,0.786,10,34,18,9,6,10,12,29,59,0.492,4,15,0.267,13,16,0.813,8,31,11,10,6,14,15,Texas Longhorns,38,10,8,34,31,69.27359999999999,69.1584,79,75,1.1404055801921658,1.0844669627984453,24.242424242424242,25.423728813559322,21.21212121212121,27.11864406779661,24,23,30.303030303030305,25.0,75.0,69.6969696969697,52.30769230769231,47.69230769230769,14.435513673318553,20.24338330557098,4,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
281,Texas Tech,W,72,70,23,53,0.434,8,28,0.286,18,24,0.75,4,27,12,7,9,13,15,24,61,0.393,8,21,0.381,14,20,0.7,10,34,8,4,1,15,22,Texas Longhorns,38,4,10,27,34,69.6576,71.80799999999999,72,70,1.0336273428886438,0.9748217468805705,52.83018867924528,34.42622950819672,45.283018867924525,32.78688524590164,23,24,14.285714285714286,30.303030303030305,69.6969696969697,85.71428571428571,44.26229508196721,55.73770491803279,18.66271591326718,20.88903743315508,2,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
282,Iowa State,L,67,78,22,48,0.458,4,17,0.235,19,22,0.864,3,22,11,5,4,12,28,23,52,0.442,9,24,0.375,23,30,0.767,7,29,12,7,3,6,21,Texas Longhorns,38,3,7,22,29,64.0128,61.632,67,78,1.0466656668666268,1.265576323987539,35.416666666666664,46.15384615384615,45.833333333333336,57.69230769230769,19,22,12.0,26.923076923076923,73.07692307692308,88.0,43.13725490196079,56.86274509803921,18.74625074985003,9.735202492211839,-11,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
283,West Virginia,W,69,61,26,55,0.473,3,13,0.231,14,19,0.737,6,26,12,9,0,13,18,20,52,0.385,8,23,0.348,13,18,0.722,8,29,8,2,6,20,21,Texas Longhorns,38,6,8,26,29,67.5456,69.0432,69,61,1.0215321205230246,0.8835048201705599,23.636363636363637,44.23076923076923,34.54545454545455,34.61538461538461,20,21,22.22222222222222,28.571428571428573,71.42857142857143,77.77777777777777,47.27272727272727,52.72727272727273,19.24625734318742,28.96737115313311,8,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
284,Oklahoma State,W,89,75,29,57,0.509,8,13,0.615,23,27,0.852,12,39,18,10,4,15,19,26,61,0.426,8,26,0.308,15,20,0.75,9,25,16,7,5,16,26,Texas Longhorns,38,12,9,39,25,69.00479999999999,73.728,89,75,1.2897653496568358,1.0172526041666667,22.80701754385965,42.622950819672134,47.36842105263158,32.78688524590164,27,16,42.857142857142854,25.0,75.0,57.142857142857146,60.9375,39.0625,21.737618252643298,21.70138888888889,14,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
285,Tennessee,L,71,82,26,59,0.441,7,24,0.292,12,17,0.706,7,20,17,6,1,8,22,30,54,0.556,6,19,0.316,16,23,0.696,10,35,19,4,1,10,16,Texas Longhorns,38,7,10,20,35,64.7808,61.5552,71,82,1.096003754198775,1.3321376585568725,40.67796610169491,35.18518518518518,28.8135593220339,42.592592592592595,13,25,21.875,43.47826086956522,56.52173913043478,78.125,36.36363636363637,63.63636363636363,12.349338075479155,16.24558120191308,-11,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
286,Baylor,W,76,71,26,55,0.473,8,22,0.364,16,23,0.696,8,35,14,7,5,9,18,25,68,0.368,8,26,0.308,13,16,0.813,9,29,9,5,0,9,17,Texas Longhorns,38,8,9,35,29,63.4752,72.03840000000001,76,71,1.1973180076628351,0.9855854655294952,40.0,38.23529411764706,41.81818181818182,23.529411764705884,27,20,28.571428571428573,25.0,75.0,71.42857142857143,54.6875,45.3125,14.178765880217785,12.493336886993601,5,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
287,Kansas State,W,69,66,23,51,0.451,4,16,0.25,19,24,0.792,9,30,16,8,5,16,21,22,50,0.44,6,19,0.316,16,20,0.8,7,29,11,8,1,18,19,Texas Longhorns,38,9,7,30,29,65.8176,67.008,69,66,1.0483518086347725,0.9849570200573067,31.372549019607842,38.0,47.05882352941177,40.0,21,22,29.032258064516128,25.0,75.0,70.96774193548387,50.847457627118644,49.152542372881356,24.30960715674835,26.86246418338109,3,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
288,Kansas,L,80,88,30,63,0.476,6,19,0.316,14,18,0.778,8,29,6,6,4,12,20,32,65,0.492,2,10,0.2,22,28,0.786,12,36,16,8,3,11,17,Texas Longhorns,38,8,12,29,36,71.9232,73.26719999999999,80,88,1.1122975618437445,1.2010831586303286,30.158730158730158,15.384615384615385,28.571428571428573,43.07692307692308,21,24,25.0,36.36363636363637,63.63636363636363,75.0,44.61538461538461,55.38461538461539,16.68446342765617,15.013539482879107,-8,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
289,West Virginia,W,94,60,30,64,0.469,10,17,0.588,24,25,0.96,8,33,16,10,1,5,19,19,54,0.352,6,16,0.375,16,24,0.667,11,34,9,4,1,20,21,Texas Longhorns,38,8,11,33,34,69.12,70.6176,94,60,1.3599537037037037,0.8496465470364329,26.5625,29.62962962962963,39.0625,44.44444444444444,25,23,25.806451612903224,30.555555555555557,69.44444444444444,74.19354838709677,49.25373134328358,50.74626865671642,7.233796296296296,28.321551567881098,34,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
290,Texas Tech,L,67,74,23,59,0.39,11,27,0.407,10,17,0.588,7,23,16,8,2,6,15,27,58,0.466,7,14,0.5,13,14,0.929,9,38,10,4,7,12,15,Texas Longhorns,38,7,9,23,38,62.860800000000005,64.47359999999999,67,74,1.0658470779881897,1.1477566011514793,45.76271186440678,24.137931034482758,28.8135593220339,24.137931034482758,16,29,19.444444444444443,36.0,64.0,80.55555555555556,37.704918032786885,62.295081967213115,9.544899205864386,18.612269207861825,-7,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
291,Oklahoma,W (1 OT),85,83,31,65,0.477,6,18,0.333,17,25,0.68,8,28,19,10,3,12,20,29,60,0.483,8,23,0.348,17,22,0.773,7,30,15,8,2,17,24,Texas Longhorns,38,8,7,28,30,76.8,76.4928,85,83,1.1067708333333335,1.0850694444444444,27.692307692307693,38.333333333333336,38.46153846153846,36.666666666666664,20,23,25.806451612903224,25.925925925925927,74.07407407407408,74.19354838709677,48.275862068965516,51.724137931034484,15.625,22.22431392235609,2,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
292,Iowa State,W,72,54,27,57,0.474,12,28,0.429,6,11,0.545,11,28,18,9,1,11,16,20,47,0.426,4,19,0.211,10,13,0.769,7,24,8,6,1,15,14,Texas Longhorns,38,11,7,28,24,59.3664,58.291199999999996,72,54,1.2128072445019404,0.9263833992094862,49.12280701754386,40.42553191489362,19.29824561403509,27.659574468085108,17,17,39.285714285714285,29.166666666666668,70.83333333333333,60.714285714285715,53.84615384615385,46.15384615384615,18.528999568779646,25.732872200263508,18,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
293,Baylor,L,72,81,27,60,0.45,10,27,0.37,8,12,0.667,6,25,20,7,1,15,22,25,50,0.5,9,19,0.474,22,29,0.759,7,33,12,8,4,21,17,Texas Longhorns,38,6,7,25,33,71.3088,73.6896,72,81,1.0096930533117932,1.099205315268369,45.0,38.0,20.0,58.0,19,26,18.75,26.923076923076923,73.07692307692308,81.25,43.10344827586207,56.89655172413793,21.035271943995692,28.497915581031787,-9,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
294,TCU,L,73,75,25,64,0.391,8,22,0.364,15,19,0.789,11,28,19,7,5,10,18,26,56,0.464,5,13,0.385,18,23,0.783,13,43,17,6,6,22,19,Texas Longhorns,38,11,13,28,43,68.5056,72.1152,73,75,1.0656063153961135,1.0400026624068157,34.375,23.214285714285715,29.6875,41.07142857142857,17,30,26.829268292682926,43.333333333333336,56.666666666666664,73.17073170731707,39.436619718309856,60.563380281690144,14.597346786248131,30.506744763933263,-2,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
295,Kansas,W,75,59,25,55,0.455,6,21,0.286,19,24,0.792,3,35,19,6,5,7,14,21,58,0.362,7,22,0.318,10,15,0.667,5,27,10,6,1,11,20,Texas Longhorns,38,3,5,35,27,66.7776,67.776,75,59,1.1231311098332373,0.8705146364494807,38.18181818181818,37.93103448275862,43.63636363636363,25.862068965517242,32,22,12.0,13.513513513513514,86.48648648648648,88.0,56.45161290322581,43.54838709677419,10.482557025110216,16.22993389990557,16,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
296,Oklahoma State,W,61,47,19,51,0.373,7,20,0.35,16,21,0.762,5,32,9,11,3,13,16,14,52,0.269,3,21,0.143,16,25,0.64,13,40,7,7,2,18,18,Texas Longhorns,38,5,13,32,40,65.51039999999999,65.28,61,47,0.9311498632278236,0.7199754901960784,39.21568627450981,40.38461538461539,41.1764705882353,48.07692307692308,27,27,15.625,32.5,67.5,84.375,44.44444444444444,55.55555555555556,19.844177413051977,27.573529411764707,14,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
297,TCU,W,66,60,24,59,0.407,2,14,0.143,16,20,0.8,11,36,9,11,8,10,15,21,59,0.356,8,19,0.421,10,15,0.667,11,36,12,6,7,14,19,Texas Longhorns,38,11,11,36,36,64.128,65.856,66,60,1.029191616766467,0.9110787172011663,23.728813559322035,32.20338983050848,33.898305084745765,25.423728813559322,25,25,30.555555555555557,30.555555555555557,69.44444444444444,69.44444444444444,50.0,50.0,15.5938123752495,21.258503401360546,6,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
298,Kansas,W,76,56,31,62,0.5,4,17,0.235,10,12,0.833,10,36,16,6,0,10,9,24,58,0.414,4,17,0.235,4,6,0.667,8,31,8,6,2,15,11,Texas Longhorns,38,10,8,36,31,64.58879999999999,64.9344,76,56,1.1766745937376142,0.8624088310664302,27.419354838709676,29.310344827586206,19.35483870967742,10.344827586206897,26,23,30.303030303030305,23.529411764705884,76.47058823529412,69.6969696969697,53.73134328358209,46.26865671641791,15.482560443915975,23.100236546422238,20,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
299,Colgate,W,81,61,31,58,0.534,13,23,0.565,6,8,0.75,11,34,20,7,5,13,12,25,58,0.431,3,15,0.2,8,9,0.889,9,23,6,11,3,10,11,Texas Longhorns,38,11,9,34,23,60.97919999999999,60.441599999999994,81,61,1.3283217884130984,1.0092386700550615,39.6551724137931,25.862068965517242,13.793103448275861,15.517241379310345,23,14,44.0,28.125,71.875,56.0,59.64912280701754,40.35087719298246,21.318744752308987,16.544896230410846,20,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
300,Penn State,W,71,66,31,61,0.508,1,13,0.077,8,11,0.727,8,37,10,4,2,5,13,25,60,0.417,8,28,0.286,8,11,0.727,9,30,6,3,1,9,12,Texas Longhorns,38,8,9,37,30,60.3264,62.2464,71,66,1.1769308296201995,1.060302282541641,21.311475409836067,46.666666666666664,18.0327868852459,18.333333333333332,29,21,27.586206896551722,23.68421052631579,76.3157894736842,72.41379310344827,55.223880597014926,44.776119402985074,8.28824527901549,14.458667489204194,5,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
301,Xavier,W,83,71,32,61,0.525,7,12,0.583,12,19,0.632,5,30,16,8,3,9,16,28,64,0.438,7,17,0.412,8,12,0.667,9,33,12,2,4,12,15,Texas Longhorns,38,5,9,30,33,70.4256,69.3888,83,71,1.17854870956016,1.0232198856299575,19.672131147540984,26.5625,31.147540983606557,18.75,25,24,17.24137931034483,26.470588235294116,73.52941176470588,82.75862068965517,47.61904761904762,52.38095238095238,12.779443838604143,17.293857221914774,12,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
302,Miami (FL),L,81,88,30,60,0.5,10,25,0.4,11,15,0.733,9,23,20,6,1,13,23,29,49,0.592,2,8,0.25,28,32,0.875,4,23,11,9,1,12,14,Texas Longhorns,38,9,4,23,23,67.776,68.2368,81,88,1.195113314447592,1.2896267116863627,41.666666666666664,16.3265306122449,25.0,65.3061224489796,14,19,32.142857142857146,22.22222222222222,77.77777777777777,67.85714285714286,50.0,50.0,19.180830972615677,17.585818795723128,-7,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
303,Total,,2963,2578,1083,2289,17.951999999999998,274,790,12.963000000000001,523,699,28.105,328,1206,614,299,136,415,663,906,2132,16.16,240,741,12.222999999999999,526,719,27.589000000000006,317,1171,421,220,120,566,663,Texas Longhorns,38,328,317,1206,1171,2576.2176,2589.4656,2963,2578,1.1501357649291737,0.995572213818944,34.512887723896895,34.75609756097561,30.53735255570118,33.72420262664165,878,854,27.749576988155667,26.527196652719667,73.47280334728033,72.25042301184433,50.7362221287337,49.2637778712663,16.108887696443034,21.85779181619559,385,37,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/251.png,False
304,Morgan State,W,96,73,32,62,0.516,5,14,0.357,27,36,0.75,17,43,24,15,10,20,20,26,70,0.371,5,17,0.294,16,22,0.727,15,26,11,17,3,18,28,Xavier Musketeers,37,17,15,43,26,77.6064,79.3728,96,73,1.2370113805047007,0.9197105305595872,22.580645161290324,24.285714285714285,58.064516129032256,31.428571428571427,26,11,60.714285714285715,36.58536585365854,63.41463414634146,39.285714285714285,62.31884057971015,37.68115942028985,25.771070427181265,22.677793904209,23,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
305,Montana,W,86,64,32,50,0.64,8,14,0.571,14,19,0.737,2,20,23,11,2,9,16,23,52,0.442,9,19,0.474,9,13,0.692,8,22,13,7,2,14,17,Xavier Musketeers,37,2,8,20,22,62.745599999999996,61.1712,86,64,1.3706140350877194,1.0462439840970914,28.0,36.53846153846154,38.0,25.0,18,14,12.5,30.76923076923077,69.23076923076923,87.5,47.61904761904762,52.38095238095238,14.343635250917993,22.886587152123877,22,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
306,Fairfield,W,78,65,30,57,0.526,7,16,0.438,11,20,0.55,10,36,23,6,8,17,18,22,61,0.361,7,24,0.292,14,17,0.824,6,26,14,11,2,12,18,Xavier Musketeers,37,10,6,36,26,69.88799999999999,71.5008,78,65,1.1160714285714288,0.9090807375581812,28.07017543859649,39.34426229508197,35.08771929824562,27.868852459016395,26,20,33.333333333333336,18.75,81.25,66.66666666666667,58.064516129032256,41.935483870967744,24.324633699633704,16.783029001074116,13,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
307,Indiana,L,79,81,28,64,0.438,7,17,0.412,16,22,0.727,10,28,18,8,5,12,21,30,58,0.517,4,12,0.333,17,26,0.654,11,36,16,6,7,11,20,Xavier Musketeers,37,10,11,28,36,72.6528,66.66239999999999,79,81,1.0873634601832276,1.2150777649769586,26.5625,20.689655172413794,34.375,44.827586206896555,18,25,28.571428571428573,37.93103448275862,62.06896551724138,71.42857142857143,43.75,56.25,16.5169133192389,16.501056067588326,-2,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
308,Florida,W,90,83,33,59,0.559,10,20,0.5,14,20,0.7,6,37,19,6,4,15,11,35,79,0.443,9,27,0.333,4,8,0.5,13,35,19,9,5,11,20,Xavier Musketeers,37,6,13,37,35,73.728,77.2992,90,83,1.220703125,1.073749793012088,33.898305084745765,34.177215189873415,33.898305084745765,10.126582278481013,31,22,21.428571428571427,29.545454545454547,70.45454545454545,78.57142857142857,51.388888888888886,48.611111111111114,20.345052083333336,14.230418943533698,7,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
309,Duke,L,64,71,20,52,0.385,7,17,0.412,17,19,0.895,8,29,9,5,0,15,18,27,54,0.5,5,11,0.455,12,19,0.632,8,29,9,9,4,11,17,Xavier Musketeers,37,8,8,29,29,64.6656,62.745599999999996,64,71,0.9897070467141726,1.1315534475724196,32.69230769230769,20.37037037037037,36.53846153846154,35.18518518518518,21,21,27.586206896551722,27.586206896551722,72.41379310344827,72.41379310344827,50.0,50.0,23.196258907363422,17.531109751121992,-7,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
310,Gonzaga,L,84,88,35,68,0.515,8,15,0.533,6,8,0.75,6,30,18,5,3,9,17,31,62,0.5,13,24,0.542,13,19,0.684,8,35,23,6,4,13,13,Xavier Musketeers,37,6,8,30,35,71.5392,72.34559999999999,84,88,1.1741814278046163,1.2163835810332628,22.058823529411764,38.70967741935484,11.764705882352942,30.64516129032258,24,27,18.181818181818183,25.0,75.0,81.81818181818181,46.15384615384615,53.84615384615385,12.580515297906603,17.969302901627746,-4,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
311,Southeastern Louisiana,W,95,63,36,67,0.537,8,26,0.308,15,22,0.682,12,46,27,7,8,15,19,21,58,0.362,7,19,0.368,14,23,0.609,5,23,12,11,0,17,19,Xavier Musketeers,37,12,5,46,23,76.4928,76.9152,95,63,1.2419469544846051,0.819083874188717,38.80597014925373,32.758620689655174,32.83582089552239,39.6551724137931,34,18,40.0,12.820512820512821,87.17948717948718,60.0,66.66666666666667,33.333333333333336,19.60968875502008,22.10226327175903,32,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
312,West Virginia,W,84,74,28,52,0.538,5,12,0.417,23,30,0.767,8,33,20,3,3,15,19,27,59,0.458,9,19,0.474,11,15,0.733,4,24,17,6,3,11,24,Xavier Musketeers,37,8,4,33,24,69.312,69.696,84,74,1.2119113573407203,1.0617539026629936,23.076923076923077,32.20338983050848,57.69230769230769,25.423728813559322,25,20,28.571428571428573,13.793103448275861,86.20689655172414,71.42857142857143,57.89473684210526,42.10526315789474,21.641274238227147,15.782828282828284,10,11,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2752.png,False
